provider,api_type,url,access,collection_id,collection_title,collection_assets,notes,product_count,theme_labels,theme_scores
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,amprtbcx1_2,AMPR BRIGHTNESS TEMPERATURE CAMEX-1,"['browse', 'thumbnail_0', 'thumbnail_1', 'thumbnail_2', 'nasa', 's3_ghrcw_protected_amprtbcx1__2_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) was deployed during the Convection and Moisture Experiments (CAMEX-1) conducted at Wallops Island, VA. AMPR data were collected at a combination of frequencies (10.7, 19.35, 37.1, and 85.5 GHz) during the time period of September 26 - October 5, 1993. The geographic domain of the CAMEX region was between 25.5N - 43N latitude and 70W - 83W longitude.",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Microwave', 'Brightness Temperature']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,amprtbcx2_2,AMPR BRIGHTNESS TEMPERATURE CAMEX-2,"['browse', 'thumbnail_0', 'thumbnail_1', 'thumbnail_2', 'nasa', 's3_ghrcw_protected_amprtbcx2__2_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) was deployed during the Convection and Moisture Experiment 2 (CAMEX-2). AMPR data were collected at a combination of frequencies (10.7, 19.35, 37.1, and 85.5 GHz) during the time period of August 23 - August 30, 1995. The geographic domain of the CAMEX-2 region was between 25.5 N - 43 N latitude and 83 W - 70 W longitude.",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Microwave', 'Brightness Temperature']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,amprtbcx3_1,CAMEX-3 AMPR BRIGHTNESS TEMPERATURE (TB) V1,"['browse', 'thumbnail_0', 'thumbnail_1', 'thumbnail_2', 'nasa', 's3_ghrcw_protected_amprtbcx3__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) was deployed during the Third Convection and Moisture Experiment (CAMEX-3). AMPR data were collected at four microwave frequencies (10.7, 19.35, 37.1 and 85.5 GHz) for the period of August 8, 1998 -  September 27, 1998. The purpose of the CAMEX-3 mission was to study hurricanes over land and ocean in the U.S. Gulf of America, Caribbean, and Western Atlantic Ocean in coordination with multiple aircraft and research-quality radar, lightning, r",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Microwave', 'Brightness Temperature']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,amprtbf3a_1,AMPR FIRE III ACE,"['browse', 'thumbnail_0', 'thumbnail_1', 'thumbnail_2', 'nasa', 's3_ghrcw_protected_amprtbf3a__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) was deployed during the First ISCCP Regional Experiment-III Arctic Cloud Experiment (FIRE-III/ACE). AMPR data were collected at four microwave frequencies (10.7, 19.35, 37.1 and 85.5 GHz) for the time period of May 18, 1998 through June 6, 1998. The FIRE-III/ACE mission studied sea-ice melting, sea-ice drift, and other sea-ice properties. The experiment was focused on the Arctic Ocean in and near the Beaufort Sea off the northern coast of Al",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Microwave', 'Brightness Temperature']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,amprtbjax_2,AMPR JACKSONVILLE BRIGHTNESS TEMPERATURE (TB),"['browse', 'thumbnail_0', 'thumbnail_1', 'thumbnail_2', 'nasa', 's3_ghrcw_protected_amprtbjax__2_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) was deployed in Jacksonville, FL for the initial AMPR instrument validation. AMPR data were collected at four microwave frequencies (10.7, 19.35, 37.1 and 85.5 GHz) for the period of 10 October 1990 through 19 October 1990. The purpose of the Jacksonville mission was to study convection over the land and ocean for validation, along with clear (dry) vertical columns of atmosphere over the ocean for calibration.",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Microwave', 'Brightness Temperature']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,amprtbkwj_1,AMPR BRIGHTNESS TEMPERATURE (TB) KWAJEX,"['browse', 'thumbnail_0', 'thumbnail_1', 'thumbnail_2', 'nasa', 's3_ghrcw_protected_amprtbkwj__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) was deployed during the First Kwajelein Experiment (KWAJEX), which provided Ground Validation for instruments onboard the Tropical Rain Measurement Mission (TRMM). AMPR brightness temperature data were collected at four microwave frequencies suited to study rain cloud systems (10.7, 19.35, 37.1 and 85.5 GHz) for the period of 30 July - 14 September 1999.",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Microwave', 'Brightness Temperature']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,amprtblba_1,TRMM LBA (LARGE SCALE BIOSPHERE-ATMOSPHERE) EXPERIMENT (AMPR) V1,"['browse', 'thumbnail_0', 'thumbnail_1', 'thumbnail_2', 'nasa', 's3_ghrcw_protected_amprtblba__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) was deployed during the Tropical Rainfall Measuring Mission - Large Scale Biosphere-Atmosphere Experiment (TRMM-LBA); the second of three TRMM ground validation missions.  AMPR data were collected at four distinct microwave frequencies (10.7, 19.35, 37.1 and 85.5 GHz) for the time period of January 23 through February 26, 1999.  The geographic domain of the TRMM-LBA region was wholly within Brazilian Amazon Basin between 16 S to 6N latitude ",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Microwave', 'Brightness Temperature']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,amprtbta_1,AMPR TEFLUN-A BRIGHTNESS TEMPERATURE (TB),"['browse', 'thumbnail_0', 'thumbnail_1', 'nasa', 's3_ghrcw_protected_amprtbta__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) was deployed during the Texas-Florida Underflights (TEFLUN-A); the first of three TRMM ground validation missions. AMPR data were collected at four microwave frequencies (10.7, 19.35, 37.1 and 85.5 GHz) for the period of 15 April 1998 through 04 May 1998. The TEFLUN-A mission studied convection over sub-tropical land and ocean regions within the range of research-quality radar, lightning, radiosonde, and raingage sites in Florida and Texas.",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Microwave', 'Brightness Temperature']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,VNP02IMG_2,VIIRS/NPP Imagery Resolution 6-Min L1B Swath 375 m,"['nasa', 'provider_metadata', 's3_prod_lads_VNP02IMG', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VIIRS/NPP Imagery Resolution 6-Min L1B Swath 375 m product, short-name VNP02IMG is derived from the five image-resolution or I-bands, which have a 375-meter resolution at nadir. Ranging in wavelengths from 0.6 µm to 12.4 µm, the I-bands are sensitive to visible/reflective, near-, shortwave-, mediumwave-, and longwave-infrared wavelengths.  Derived from the NASA VIIRS L1A raw radiances, this product includes calibrated and geolocated radiance and reflectance data, quality flags, and granule- ",,"['EARTH SCIENCE', 'SPECTRAL/ENGINEERING', 'INFRARED WAVELENGTHS', 'INFRARED RADIANCE', 'REFLECTED INFRARED', 'VISIBLE WAVELENGTHS', 'VISIBLE RADIANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,VNP03IMG_2,VIIRS/NPP Imagery Resolution Terrain Corrected Geolocation 6-Min L1 Swath 375 m,"['nasa', 'provider_metadata', 's3_prod_lads_VNP03IMG', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VIIRS/NPP Imagery Resolution Terrain-Corrected Geolocation 6-Min L1 Swath 375m, short-name VNP03IMG, product contains the derived line-of-sight (LOS) vectors for each of the 375-m image-resolution or I-bands.  The geolocation algorithm uses a number of inputs that include an Earth ellipsoid, geoid, and a digital terrain model along with the SNPP platform’s ephemeris and attitude data, and knowledge of the VIIRS sensor and satellite geometry.  It produces geodetic coordinates (latitude and lo",,"['EARTH SCIENCE', 'SOLID EARTH', 'GEODETICS', 'COORDINATE REFERENCE SYSTEM', 'SPECTRAL/ENGINEERING', 'SENSOR CHARACTERISTICS', 'VIEWING GEOMETRY']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,VNP46A1_2,VIIRS/NPP Daily Gridded Day Night Band 15 arc-second Linear Lat Lon Grid Night V2,"['nasa', 's3_prod_lads_VNP46A1', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VIIRS/NPP Daily Gridded Day Night Band 15 arc-second Linear Lat Lon Grid Night product, short-name VNP46A1 is a daily, top-of-atmosphere, at-sensor nighttime radiance product. This product is available at 15 arc-second spatial resolution from January 2012 onward. The VNP46A1/VJ146A1 product contains 26 Science Data Sets (SDS) that include sensor radiance, zenith and azimuth angles (at-sensor, solar, and lunar), cloud-mask flags, time, shortwave IR radiance, brightness temperatures, VIIRS qua",,"['BIOSPHERE', 'EARTH SCIENCE', 'SPECTRAL/ENGINEERING', 'VISIBLE WAVELENGTHS', 'VISIBLE RADIANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,CLDMSK_L2_VIIRS_SNPP_1,VIIRS/Suomi-NPP Cloud Mask 6-Min Swath 750 m,"['nasa', 'provider_metadata', 's3_prod_lads_CLDMSK_L2_VIIRS_SNPP', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VIIRS/Suomi-NPP Cloud Mask 6-Min Swath 750m product is a Level-2 product generated at 750-m (at nadir) spatial resolutions. The algorithm employs a series of visible and infrared threshold and consistency tests to specify confidence that an unobstructed view of the Earth's surface has been observed. An indication of shadows affecting the scene is also provided. Radiometrically-accurate radiances are required, thus holes in the Cloud Mask will appear wherever the input radiances are incomplet",,"['EARTH SCIENCE', 'ATMOSPHERE', 'CLOUDS', 'CLOUD PROPERTIES', 'CLOUD FREQUENCY', 'CLOUD HEIGHT', 'SPECTRAL/ENGINEERING', 'INFRARED WAVELENGTHS', 'INFRARED RADIANCE', 'REFLECTED INFRARED', 'VISIBLE WAVELENGTHS', 'VISIBLE RADIANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,VNP46A2_2,VIIRS/NPP Gap-Filled Lunar BRDF-Adjusted Nighttime Lights Daily L3 Global 15 arc-second Linear Lat Lon Grid V2,"['nasa', 'provider_metadata', 's3_prod_lads_VNP46A2', 's3_credentials', 's3_credentials_documentation', 'metadata']","The SNPP VIIRS Gap-Filled Lunar BRDF-Adjusted Nighttime Lights Daily L3 Global 15 arc-second Linear Lat Lon Grid product, short-name VNP46A2 is a daily moonlight- and atmosphere-corrected Nighttime Lights (NTL) product. This product is available at 15 arc-second resolution and contains seven Science Data Sets (SDS) that include DNB BRDF-Corrected NTL, Gap-Filled DNB BRDF-Corrected NTL, DNB Lunar Irradiance, Latest High-Quality Retrieval, Mandatory Quality Flag, Cloud Mask Quality Flag, and Snow ",,"['BIOSPHERE', 'EARTH SCIENCE', 'SPECTRAL/ENGINEERING', 'VISIBLE WAVELENGTHS', 'VISIBLE RADIANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,CLDMSK_L2_MODIS_Aqua_1,MODIS/Aqua Cloud Mask 5-Min Swath 1000 m,"['nasa', 'provider_metadata', 's3_prod_lads_CLDMSK_L2_MODIS_Aqua', 's3_credentials', 's3_credentials_documentation', 'metadata']","The MODIS-VIIRS Cloud Mask (MVCM) is designed to facilitate continuity in cloud detection between the MODIS (Moderate Resolution Imaging Spectroradiometer) on the Aqua and Terra platforms and the series of VIIRS (Visible Infrared Imaging Radiometer Suite) instruments, beginning with the Suomi NPP spacecraft. To establish continuity, this MODIS MVCM product does not use an algorithm identical to that used in the standard MODIS product (MOD35/MYD35). The MVCM-MODIS Cloud Mask product is Aqua MOIDS",,"['EARTH SCIENCE', 'ATMOSPHERE', 'CLOUDS', 'CLOUD PROPERTIES', 'CLOUD FREQUENCY', 'CLOUD HEIGHT', 'SPECTRAL/ENGINEERING', 'INFRARED WAVELENGTHS', 'INFRARED RADIANCE', 'REFLECTED INFRARED', 'VISIBLE WAVELENGTHS', 'VISIBLE RADIANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,CLDMSK_L2_VIIRS_NOAA20_1,VIIRS/NOAA20 Cloud Mask and Spectral Test Results 6-Min L2 Swath 750m,"['nasa', 'provider_metadata', 's3_prod_lads_CLDMSK_L2_VIIRS_NOAA20', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VIIRS/NOAA20 Cloud Mask and Spectral Test Results 6-Min L2 Swath 750m product Mask is one of three continuity products designed to sustain the long-term records of both Moderate Resolution Imaging Spectroradiometer (MODIS) and VIIRS heritages. CLDMSK_L2_VIIRS_NOAA20 is the shortname for the NOAA-20 VIIRS incarnation of the Cloud Mask continuity product derived from the MODIS-VIIRS cloud mask (MVCM) algorithm, which itself is based on the MODIS (MOD35) algorithm.  MVCM describes a continuity ",,"['EARTH SCIENCE', 'ATMOSPHERE', 'CLOUDS', 'CLOUD PROPERTIES', 'CLOUD FREQUENCY', 'CLOUD HEIGHT', 'SPECTRAL/ENGINEERING', 'INFRARED WAVELENGTHS', 'INFRARED RADIANCE', 'REFLECTED INFRARED', 'VISIBLE WAVELENGTHS', 'VISIBLE RADIANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,VNP02DNB_2,VIIRS/NPP Day/Night Band 6-Min L1B Swath 750 m,"['nasa', 'provider_metadata', 's3_prod_lads_VNP02DNB', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VIIRS/NPP Day/Night Band 6-Min L1B Swath 750 m product, short-name VNP02DNB, is a panchromatic Day-Night band (DNB) calibrated radiance product.  The DNB is one of the M-bands with an at-nadir spatial resolution of 750 meters (across the entire scan).  The panchromatic DNB’s spectral wavelength ranges from 0.5 µm to 0.9 µm.  It facilitates measuring night lights, reflected solar/lunar lights with a large dynamic range between a low of a quarter moon illumination to the brightest daylight.
M",,"['EARTH SCIENCE', 'SPECTRAL/ENGINEERING', 'VISIBLE WAVELENGTHS', 'VISIBLE RADIANCE', 'INFRARED WAVELENGTHS', 'INFRARED RADIANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,VJ102IMG_2.1,VIIRS/JPSS1 Imagery Resolution 6-Min L1B Swath 375 m,"['nasa', 'provider_metadata', 's3_prod_lads_VJ102IMG', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VIIRS/JPSS1 Imagery Resolution 6-Min L1B Swath 375m, short-name VJ102IMG product that comprise five image-resolution or I-bands, which have a 375-meter resolution at nadir.  These I-bands comprise three reflective solar bands (RSB) and two thermal emissive bands (TEB). Ranging in wavelengths from 0.6 µm to 12.4 µm, the I-bands are sensitive to visible/reflective, near-, shortwave-, mediumwave-, and longwave-infrared wavelengths.  Derived from the NASA VIIRS L1A raw radiances, this product in",,"['EARTH SCIENCE', 'SPECTRAL/ENGINEERING', 'INFRARED WAVELENGTHS', 'INFRARED RADIANCE', 'REFLECTED INFRARED', 'VISIBLE WAVELENGTHS', 'VISIBLE RADIANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,VNP02MOD_2,VNP02MOD | VIIRS/NPP Moderate Resolution 6-Min L1B Swath 750 m,"['nasa', 'provider_metadata', 's3_prod_lads_VNP02MOD', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VNP02MOD | VIIRS/NPP Moderate Resolution 6-Min L1B Swath 750m, short-name VNP02MOD contains the derived line-of-sight (LOS) vectors for each of the 750-m moderate-resolution, or M-bands.  The geolocation algorithm uses a number of inputs that include an Earth ellipsoid, geoid, and a digital terrain model along with the SNPP platform’s ephemeris and attitude data, and knowledge of the VIIRS sensor and satellite geometry.  It produces geodetic coordinates (latitude and longitude), and related ",,"['EARTH SCIENCE', 'SPECTRAL/ENGINEERING', 'INFRARED WAVELENGTHS', 'INFRARED RADIANCE', 'REFLECTED INFRARED', 'VISIBLE WAVELENGTHS', 'VISIBLE RADIANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,VJ103IMG_2.1,VIIRS/JPSS1 Imagery Resolution Terrain Corrected Geolocation  L1 6-Min Swath 375 m,"['nasa', 'provider_metadata', 's3_prod_lads_VJ103IMG', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VIIRS/JPSS1 Imagery Resolution Terrain Corrected Geolocation 6-Min L1 Swath 375m  product, short-name VJ103IMG, contains the derived line-    of-sight (LOS) vectors for each of the 375-m image-resolution or I-bands.  The geolocation algorithm uses a number of inputs that include an Earth ellipsoid, geoid, and a digital terrain model along with the SNPP platform’s ephemeris and attitude data, and knowledge of the VIIRS sensor and satellite geometry.  It produces geodetic coordinates (latitude",,"['EARTH SCIENCE', 'SPECTRAL/ENGINEERING', 'INFRARED WAVELENGTHS', 'INFRARED RADIANCE', 'REFLECTED INFRARED', 'SENSOR CHARACTERISTICS', 'GEOLOCATION', 'VISIBLE WAVELENGTHS', 'VISIBLE RADIANCE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,VNP03MOD_2,VIIRS/NPP Moderate Resolution Terrain-Corrected Geolocation L1 6-Min Swath 750 m,"['nasa', 'provider_metadata', 's3_prod_lads_VNP03MOD', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VIIRS/NPP Moderate Resolution Terrain-Corrected Geolocation 6-Min L1 Swath 750 m product, short-name  VNP03MOD, contains the derived line-of-sight (LOS) vectors for each of the 750-m moderate-resolution, or M-bands.  The geolocation algorithm uses a number of inputs that include an Earth ellipsoid, geoid, and a digital terrain model along with the SNPP platform’s ephemeris and attitude data, and knowledge of the VIIRS sensor and satellite geometry.  It produces geodetic coordinates (latitude",,"['EARTH SCIENCE', 'SOLID EARTH', 'GEODETICS', 'COORDINATE REFERENCE SYSTEM', 'SPECTRAL/ENGINEERING', 'SENSOR CHARACTERISTICS', 'VIEWING GEOMETRY']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/LAADS,public,AERDB_L2_VIIRS_SNPP_2,VIIRS/SNPP Deep Blue Aerosol L2 6 Min Swath 6km,"['nasa', 'provider_metadata', 's3_prod_lads_AERDB_L2_VIIRS_SNPP', 's3_credentials', 's3_credentials_documentation', 'metadata']","The VIIRS/SNPP Deep Blue Aerosol L2 6-Min Swath 6 km product from the Visible Infrared Imaging Radiometer Suite (VIIRS) determines atmospheric aerosol loading for daytime cloud-free snow-free scenes. This orbit-level product (Short-name: AERDB_L2_VIIRS_SNPP) has an at-nadir resolution of 6 km x 6 km, and progressively increases away from nadir given the sensor’s scanning geometry and Earth’s curvature.  Viewed differently, this product’s resolution accommodates 8 x 8 native VIIRS moderate-resolu",,"['EARTH SCIENCE', 'ATMOSPHERE', 'AEROSOLS', 'AEROSOL OPTICAL DEPTH/THICKNESS', 'ANGSTROM EXPONENT']",{}
